order_item_refund_id,created_at,order_item_id,order_id,refund_amount_usd
1076,"2014-09-10 19:53:41",22825,19559,49.99
1077,"2014-09-11 01:27:09",23017,19695,45.99
1078,"2014-09-11 01:35:15",23166,19801,49.99
1079,"2014-09-11 05:45:46",22605,19399,49.99
1080,"2014-09-11 06:22:43",22743,19500,49.99
1081,"2014-09-11 06:43:29",23335,19930,49.99
1082,"2014-09-11 07:06:52",22533,19351,49.99
1083,"2014-09-11 11:16:57",23359,19947,49.99
1084,"2014-09-11 14:17:45",22804,19544,49.99
1085,"2014-09-11 22:48:36",22696,19468,49.99
1086,"2014-09-12 00:05:16",22516,19339,49.99
1087,"2014-09-12 01:45:29",22543,19357,49.99
1088,"2014-09-12 03:02:24",23411,19983,49.99
1089,"2014-09-12 05:18:22",23123,19770,49.99
1090,"2014-09-12 06:10:08",23171,19805,49.99
1091,"2014-09-12 06:52:54",22585,19385,49.99
1092,"2014-09-12 07:15:50",22753,19507,49.99
1093,"2014-09-12 09:47:46",22772,19522,49.99
1094,"2014-09-12 10:59:23",22859,19583,49.99
1095,"2014-09-12 13:54:51",23202,19829,49.99
1096,"2014-09-12 17:54:25",23323,19922,49.99
1097,"2014-09-12 19:52:41",23446,20008,49.99
1098,"2014-09-13 03:33:22",22840,19570,49.99
1099,"2014-09-13 07:22:44",23464,20020,49.99
1100,"2014-09-13 07:36:44",22873,19592,49.99
1101,"2014-09-13 07:52:18",23236,19855,49.99
1102,"2014-09-13 09:48:11",23189,19820,49.99
1103,"2014-09-13 10:09:25",22691,19465,49.99
1104,"2014-09-13 12:29:48",23256,19871,49.99
1105,"2014-09-13 13:00:27",22768,19518,59.99
1106,"2014-09-13 13:02:05",23296,19900,49.99
1107,"2014-09-13 17:57:58",22865,19587,49.99
1108,"2014-09-13 23:34:35",22821,19556,49.99
1109,"2014-09-13 23:54:53",22924,19627,49.99
1110,"2014-09-14 01:42:47",23203,19830,49.99
1111,"2014-09-14 09:36:03",23026,19702,49.99
1112,"2014-09-14 10:57:25",23093,19748,49.99
1113,"2014-09-14 17:26:56",23526,20067,49.99
1114,"2014-09-14 22:02:09",23573,20101,49.99
1115,"2014-09-15 03:34:22",23590,20115,49.99
1116,"2014-09-15 05:50:26",23215,19840,49.99
1117,"2014-09-15 07:54:27",22989,19674,49.99
1118,"2014-09-15 12:35:34",22916,19620,49.99
1119,"2014-09-15 19:37:33",22935,19634,45.99
1120,"2014-09-15 23:44:18",23102,19756,49.99
1121,"2014-09-16 01:32:28",23096,19751,49.99
1122,"2014-09-16 03:30:08",22846,19575,49.99
1123,"2014-09-16 05:56:15",22811,19550,49.99
1124,"2014-09-16 07:14:54",23227,19848,45.99
1125,"2014-09-16 07:33:07",23152,19791,49.99
1126,"2014-09-16 09:55:07",23238,19856,49.99
1127,"2014-09-16 10:55:42",22979,19666,49.99
1128,"2014-09-16 17:20:13",23691,20192,49.99
1129,"2014-09-16 22:39:40",23061,19727,45.99
1130,"2014-09-16 23:07:24",23513,20058,49.99
1131,"2014-09-17 00:57:24",22892,19603,49.99
1132,"2014-09-17 01:43:13",22961,19653,49.99
1133,"2014-09-17 02:42:39",22993,19678,49.99
1134,"2014-09-17 03:15:35",23358,19946,49.99
1135,"2014-09-17 03:28:49",23611,20131,49.99
1136,"2014-09-17 06:07:23",23454,20013,49.99
1137,"2014-09-17 09:33:11",23146,19787,49.99
1138,"2014-09-17 10:43:02",23056,19723,49.99
1139,"2014-09-17 12:29:33",22845,19574,49.99
1140,"2014-09-17 14:19:22",23661,20171,49.99
1141,"2014-09-17 18:29:09",23564,20094,49.99
1142,"2014-09-18 00:08:02",23229,19850,49.99
1143,"2014-09-18 00:35:54",23674,20181,49.99
1144,"2014-09-18 04:49:59",22931,19632,49.99
1145,"2014-09-18 06:12:03",23632,20148,49.99
1146,"2014-09-18 06:26:27",23232,19853,49.99
1147,"2014-09-18 07:15:00",23469,20024,49.99
1148,"2014-09-18 07:49:49",23046,19716,49.99
1149,"2014-09-18 08:10:11",23313,19915,49.99
1150,"2014-09-18 10:53:06",23726,20216,45.99
1151,"2014-09-18 11:19:07",23536,20075,49.99
1152,"2014-09-18 21:54:57",23244,19862,49.99
1153,"2014-09-19 03:02:53",23023,19700,49.99
1154,"2014-09-19 04:55:56",23809,20276,49.99
1155,"2014-09-19 05:50:35",23777,20254,49.99
1156,"2014-09-19 07:22:08",23538,20076,49.99
1157,"2014-09-19 07:56:56",23005,19688,49.99
1158,"2014-09-19 15:49:30",23765,20245,49.99
1159,"2014-09-19 22:23:56",23869,20322,59.99
1160,"2014-09-20 01:38:32",23178,19810,49.99
1161,"2014-09-20 04:59:46",23276,19885,49.99
1162,"2014-09-20 08:24:11",23521,20064,49.99
1163,"2014-09-20 09:53:26",23565,20095,49.99
1164,"2014-09-20 13:27:21",23292,19898,59.99
1165,"2014-09-20 14:54:00",23420,19988,29.99
1166,"2014-09-20 20:27:01",23569,20098,49.99
1167,"2014-09-20 20:44:12",23147,19788,49.99
1168,"2014-09-20 23:02:02",23355,19944,49.99
1169,"2014-09-21 01:27:23",23459,20016,49.99
1170,"2014-09-21 08:43:18",23288,19894,49.99
1171,"2014-09-21 10:53:46",23673,20180,49.99
1172,"2014-09-21 13:45:57",23697,20196,45.99
1173,"2014-09-21 18:30:26",23251,19867,59.99
1174,"2014-09-22 11:00:00",23728,20217,49.99
1175,"2014-09-22 11:09:45",23613,20133,49.99
1176,"2014-09-22 12:07:38",23644,20158,49.99
1177,"2014-09-22 14:28:52",23609,20129,49.99
1178,"2014-09-22 16:35:39",23309,19912,49.99
1179,"2014-09-22 19:07:38",23560,20091,49.99
1180,"2014-09-22 21:14:54",23226,19848,49.99
1181,"2014-09-22 23:49:14",23600,20122,49.99
1182,"2014-09-23 03:05:52",23687,20189,49.99
1183,"2014-09-23 04:13:52",23928,20364,49.99
1184,"2014-09-23 05:20:07",23711,20205,49.99
1185,"2014-09-23 07:24:53",23403,19978,49.99
1186,"2014-09-23 07:37:39",23305,19909,49.99
1187,"2014-09-23 10:24:50",23524,20066,49.99
1188,"2014-09-23 15:04:43",24079,20479,49.99
1189,"2014-09-23 23:18:49",23770,20249,45.99
1190,"2014-09-24 01:27:39",23604,20125,49.99
1191,"2014-09-24 09:18:26",23746,20231,49.99
1192,"2014-09-24 15:23:24",23500,20049,49.99
1193,"2014-09-25 01:28:49",23804,20273,49.99
1194,"2014-09-25 06:09:05",23701,20199,49.99
1195,"2014-09-25 09:39:33",24200,20568,49.99
1196,"2014-09-25 10:26:53",23593,20117,49.99
1197,"2014-09-25 10:45:57",23596,20119,49.99
1198,"2014-09-25 12:34:13",23610,20130,49.99
1199,"2014-09-25 14:53:05",23732,20220,49.99
1200,"2014-09-25 23:52:23",23579,20105,45.99
1201,"2014-09-26 00:56:00",23693,20193,49.99
1202,"2014-09-26 09:47:55",23511,20057,49.99
1203,"2014-09-26 13:32:14",23714,20207,45.99
1204,"2014-09-26 13:40:40",24189,20560,49.99
1205,"2014-09-26 21:58:32",23699,20198,49.99
1206,"2014-09-27 10:57:43",23559,20090,49.99
1207,"2014-09-28 07:12:09",24304,20645,49.99
1208,"2014-09-28 10:42:46",23645,20159,49.99
1209,"2014-09-28 14:18:41",23769,20248,49.99
1210,"2014-09-28 17:53:37",23703,20200,49.99
1211,"2014-09-29 00:51:22",23890,20337,45.99
1212,"2014-09-29 01:21:05",23664,20174,49.99
1213,"2014-09-29 05:53:33",23798,20268,49.99
1214,"2014-09-29 09:34:55",24307,20647,45.99
1215,"2014-09-29 09:54:15",23741,20228,49.99
1216,"2014-09-29 11:20:13",23785,20260,49.99
1217,"2014-09-30 02:31:41",23751,20235,49.99
1218,"2014-09-30 06:11:24",23774,20251,49.99
1219,"2014-09-30 19:00:28",23850,20306,45.99
1220,"2014-10-01 04:49:00",24214,20578,49.99
1221,"2014-10-01 05:47:55",23761,20242,49.99
1222,"2014-10-01 12:02:34",24575,20837,49.99
1223,"2014-10-01 20:12:21",24445,20744,49.99
1224,"2014-10-01 22:13:58",24610,20861,29.99
1225,"2014-10-02 02:48:28",24263,20611,45.99
1226,"2014-10-03 07:24:56",24299,20640,45.99
1227,"2014-10-03 23:41:33",24531,20805,49.99
1228,"2014-10-05 12:35:54",24213,20577,45.99
1229,"2014-10-05 17:23:43",24205,20571,29.99
1230,"2014-10-06 02:01:04",24333,20664,49.99
1231,"2014-10-07 00:43:02",24187,20559,49.99
1232,"2014-10-07 03:18:44",24750,20966,59.99
1233,"2014-10-07 05:22:32",24488,20775,59.99
1234,"2014-10-07 15:14:30",25060,21192,45.99
1235,"2014-10-08 00:05:25",24953,21113,29.99
1236,"2014-10-08 04:11:13",24365,20686,45.99
1237,"2014-10-08 20:27:22",24258,20609,49.99
1238,"2014-10-09 07:23:49",24658,20897,45.99
1239,"2014-10-09 20:01:27",25013,21156,49.99
1240,"2014-10-10 01:43:56",24670,20906,45.99
1241,"2014-10-10 04:44:11",25056,21190,49.99
1242,"2014-10-10 12:43:20",24422,20729,45.99
1243,"2014-10-10 22:02:30",24553,20821,29.99
1244,"2014-10-11 02:28:58",24637,20882,59.99
1245,"2014-10-11 12:57:58",24986,21138,49.99
1246,"2014-10-11 19:28:17",25053,21187,59.99
1247,"2014-10-12 06:07:22",25168,21270,45.99
1248,"2014-10-12 12:19:55",25258,21334,49.99
1249,"2014-10-12 22:47:09",24999,21146,49.99
1250,"2014-10-13 11:33:58",25446,21473,49.99
1251,"2014-10-13 12:07:41",24773,20982,59.99
1252,"2014-10-13 20:49:39",24925,21095,49.99
1253,"2014-10-13 23:05:16",25066,21197,45.99
1254,"2014-10-14 18:58:49",24835,21028,49.99
1255,"2014-10-14 22:07:45",24625,20872,45.99
1256,"2014-10-15 14:38:46",25530,21539,29.99
1257,"2014-10-16 08:17:57",25407,21444,45.99
1258,"2014-10-16 21:29:12",25199,21293,49.99
1259,"2014-10-16 22:45:27",24951,21112,45.99
1260,"2014-10-17 21:54:59",25024,21165,45.99
1261,"2014-10-18 05:38:33",25809,21741,45.99
1262,"2014-10-18 19:36:25",25316,21378,49.99
1263,"2014-10-19 02:52:41",25763,21708,59.99
1264,"2014-10-19 06:45:11",25171,21273,49.99
1265,"2014-10-20 07:51:49",25234,21317,29.99
1266,"2014-10-21 10:48:32",25769,21712,49.99
1267,"2014-10-21 21:04:18",25812,21743,45.99
1268,"2014-10-22 13:49:55",25180,21278,29.99
1269,"2014-10-23 12:12:43",25418,21453,29.99
1270,"2014-10-23 12:34:46",25925,21826,59.99
1271,"2014-10-23 18:04:00",26119,21976,49.99
1272,"2014-10-25 12:53:13",25497,21510,45.99
1273,"2014-10-25 20:06:33",26091,21957,49.99
1274,"2014-10-26 21:07:20",26434,22204,45.99
1275,"2014-10-27 06:21:51",25629,21607,45.99
1276,"2014-10-27 15:37:58",26393,22175,49.99
1277,"2014-10-27 15:45:18",25741,21692,49.99
1278,"2014-10-28 20:14:59",25686,21651,49.99
1279,"2014-10-29 07:30:30",25734,21687,49.99
1280,"2014-10-30 14:30:37",26025,21906,49.99
1281,"2014-10-30 20:08:09",26007,21892,49.99
1282,"2014-11-01 11:14:50",26178,22018,45.99
1283,"2014-11-02 12:39:00",26822,22483,29.99
1284,"2014-11-04 02:52:18",26311,22114,49.99
1285,"2014-11-04 04:36:31",26745,22429,49.99
1286,"2014-11-04 05:01:56",26674,22382,49.99
1287,"2014-11-05 19:46:36",26544,22280,45.99
1288,"2014-11-05 23:52:46",26451,22216,49.99
1289,"2014-11-06 08:53:33",26708,22403,59.99
1290,"2014-11-06 09:12:48",26349,22143,49.99
1291,"2014-11-06 15:27:08",26688,22390,29.99
1292,"2014-11-06 18:58:09",26302,22108,49.99
1293,"2014-11-07 11:50:05",26548,22283,49.99
1294,"2014-11-09 04:20:25",26644,22359,45.99
1295,"2014-11-09 11:31:40",27184,22752,49.99
1296,"2014-11-10 12:43:28",26722,22411,49.99
1297,"2014-11-10 14:48:56",26931,22560,29.99
1298,"2014-11-10 19:34:45",26860,22511,49.99
1299,"2014-11-12 23:50:51",26913,22547,45.99
1300,"2014-11-13 14:35:02",27139,22717,49.99
1301,"2014-11-13 23:02:53",27606,23063,49.99
1302,"2014-11-15 03:29:21",26887,22532,45.99
1303,"2014-11-15 04:18:01",27029,22634,45.99
1304,"2014-11-15 11:51:10",27822,23215,45.99
1305,"2014-11-15 14:15:17",26878,22526,45.99
1306,"2014-11-15 22:30:24",26985,22598,29.99
1307,"2014-11-16 03:52:35",26918,22551,59.99
1308,"2014-11-16 06:23:58",27211,22773,45.99
1309,"2014-11-16 07:28:04",27299,22836,45.99
1310,"2014-11-17 05:31:53",27158,22731,29.99
1311,"2014-11-17 23:13:22",27813,23208,29.99
1312,"2014-11-18 02:31:52",27474,22966,45.99
1313,"2014-11-19 00:22:49",27345,22869,59.99
1314,"2014-11-19 10:09:37",27135,22714,49.99
1315,"2014-11-19 23:12:38",28074,23402,45.99
1316,"2014-11-20 07:48:28",27503,22986,59.99
1317,"2014-11-20 15:04:02",28199,23496,49.99
1318,"2014-11-20 18:21:17",27554,23026,49.99
1319,"2014-11-20 22:51:40",27303,22839,45.99
1320,"2014-11-21 05:07:27",28002,23347,45.99
1321,"2014-11-21 07:37:09",27630,23080,59.99
1322,"2014-11-21 13:36:45",27853,23239,49.99
1323,"2014-11-21 23:10:06",28051,23386,49.99
1324,"2014-11-22 01:38:12",27964,23321,49.99
1325,"2014-11-22 03:01:31",27356,22879,49.99
1326,"2014-11-22 04:34:23",27824,23217,45.99
1327,"2014-11-22 09:20:33",28161,23467,49.99
1328,"2014-11-22 19:44:11",27741,23157,49.99
1329,"2014-11-23 02:46:05",27666,23107,49.99
1330,"2014-11-23 16:25:14",28180,23482,49.99
1331,"2014-11-24 04:38:46",27858,23242,49.99
1332,"2014-11-25 21:26:48",27953,23312,45.99
1333,"2014-11-25 22:09:40",28238,23526,59.99
1334,"2014-11-26 11:22:02",27868,23251,49.99
1335,"2014-11-26 16:45:04",28389,23634,45.99
1336,"2014-11-29 00:16:58",28034,23374,49.99
1337,"2014-11-29 00:27:26",27800,23200,45.99
1338,"2014-11-29 04:38:12",27965,23321,45.99
1339,"2014-11-29 14:38:53",28153,23460,59.99
1340,"2014-11-29 22:01:49",27895,23272,49.99
1341,"2014-11-29 22:57:56",28842,23973,49.99
1342,"2014-11-30 01:43:46",28639,23822,49.99
1343,"2014-11-30 06:04:46",28776,23924,45.99
1344,"2014-11-30 14:15:52",28170,23475,49.99
1345,"2014-11-30 18:42:32",28940,24043,29.99
1346,"2014-12-01 08:13:02",28700,23868,49.99
1347,"2014-12-01 15:59:43",29304,24308,49.99
1348,"2014-12-01 21:07:22",29476,24433,49.99
1349,"2014-12-01 22:28:26",29245,24265,49.99
1350,"2014-12-02 01:24:59",29530,24472,49.99
1351,"2014-12-02 03:30:49",29553,24490,49.99
1352,"2014-12-02 09:37:35",28832,23967,45.99
1353,"2014-12-02 13:15:04",28893,24012,49.99
1354,"2014-12-02 14:12:19",28285,23559,45.99
1355,"2014-12-02 21:38:41",29631,24544,49.99
1356,"2014-12-03 13:01:55",29115,24172,49.99
1357,"2014-12-03 22:28:33",29777,24646,49.99
1358,"2014-12-03 23:54:19",29672,24573,49.99
1359,"2014-12-04 00:47:59",29624,24538,49.99
1360,"2014-12-04 02:35:34",29928,24751,49.99
1361,"2014-12-04 04:37:56",28530,23741,49.99
1362,"2014-12-04 11:16:21",29654,24561,59.99
1363,"2014-12-04 15:26:13",29745,24624,49.99
1364,"2014-12-05 04:05:47",28345,23604,49.99
1365,"2014-12-05 05:09:23",29275,24286,49.99
1366,"2014-12-05 11:01:25",29737,24618,49.99
1367,"2014-12-05 13:18:29",29372,24356,59.99
1368,"2014-12-06 03:27:07",28600,23792,45.99
1369,"2014-12-06 05:40:46",29425,24398,49.99
1370,"2014-12-06 13:09:11",30016,24816,49.99
1371,"2014-12-06 18:07:58",29912,24740,49.99
1372,"2014-12-07 03:07:50",29445,24413,45.99
1373,"2014-12-07 11:52:20",30062,24852,45.99
1374,"2014-12-07 13:03:52",29549,24486,49.99
1375,"2014-12-07 15:15:26",29407,24385,45.99
1376,"2014-12-07 15:36:50",29083,24150,49.99
1377,"2014-12-07 19:18:59",29118,24174,45.99
1378,"2014-12-08 03:57:25",28680,23852,45.99
1379,"2014-12-08 05:01:09",28622,23809,49.99
1380,"2014-12-08 08:54:28",29804,24666,49.99
1381,"2014-12-08 09:27:31",30213,24966,49.99
1382,"2014-12-08 10:46:15",29518,24463,49.99
1383,"2014-12-08 13:20:32",29529,24471,49.99
1384,"2014-12-08 13:41:32",30209,24963,45.99
1385,"2014-12-09 00:40:39",28880,24003,49.99
1386,"2014-12-09 07:28:49",28823,23961,49.99
1387,"2014-12-09 10:29:47",29247,24266,49.99
1388,"2014-12-09 11:45:52",30217,24969,45.99
1389,"2014-12-09 21:49:53",29588,24514,49.99
1390,"2014-12-10 05:01:19",30422,25117,29.99
1391,"2014-12-10 05:16:41",29978,24785,49.99
1392,"2014-12-10 06:19:31",30341,25058,49.99
1393,"2014-12-10 07:05:27",28788,23932,29.99
1394,"2014-12-10 12:47:39",30399,25099,49.99
1395,"2014-12-10 14:11:29",28809,23950,59.99
1396,"2014-12-10 19:08:46",29505,24453,45.99
1397,"2014-12-11 06:23:04",29060,24132,49.99
1398,"2014-12-11 08:30:43",30361,25070,49.99
1399,"2014-12-11 09:24:59",29531,24472,29.99
1400,"2014-12-11 13:09:59",30070,24858,49.99
1401,"2014-12-11 16:53:24",30553,25214,49.99
1402,"2014-12-11 19:19:37",29759,24633,49.99
1403,"2014-12-11 21:36:43",30058,24848,49.99
1404,"2014-12-12 03:55:11",29806,24667,45.99
1405,"2014-12-12 11:50:56",29265,24278,45.99
1406,"2014-12-12 19:20:46",30350,25063,45.99
1407,"2014-12-12 20:24:07",30545,25206,49.99
1408,"2014-12-13 15:54:16",30517,25186,29.99
1409,"2014-12-13 17:55:14",29217,24246,49.99
1410,"2014-12-14 08:52:21",30844,25444,45.99
1411,"2014-12-14 17:16:59",29480,24436,49.99
1412,"2014-12-14 17:37:11",29557,24493,49.99
1413,"2014-12-14 19:03:43",29652,24560,49.99
1414,"2014-12-15 12:33:03",29691,24586,45.99
1415,"2014-12-16 04:20:00",30221,24972,29.99
1416,"2014-12-16 08:44:56",30946,25521,49.99
1417,"2014-12-17 01:38:30",29746,24625,59.99
1418,"2014-12-17 03:27:42",30129,24900,49.99
1419,"2014-12-17 19:50:46",29838,24689,59.99
1420,"2014-12-18 19:23:06",30920,25502,49.99
1421,"2014-12-18 20:42:10",30266,25003,45.99
1422,"2014-12-18 21:16:47",30855,25452,45.99
1423,"2014-12-19 03:15:15",30205,24959,49.99
1424,"2014-12-19 08:38:12",30512,25182,29.99
1425,"2014-12-19 22:53:25",31303,25790,49.99
1426,"2014-12-20 21:12:29",31132,25663,45.99
1427,"2014-12-21 04:11:22",30911,25496,45.99
1428,"2014-12-21 13:25:55",31187,25705,49.99
1429,"2014-12-22 20:11:44",31674,26060,49.99
1430,"2014-12-22 21:21:34",31502,25935,45.99
1431,"2014-12-23 06:09:59",31647,26040,29.99
1432,"2014-12-23 13:34:40",30983,25549,49.99
1433,"2014-12-23 13:38:36",30849,25448,49.99
1434,"2014-12-23 14:26:45",31400,25861,45.99
1435,"2014-12-23 19:30:24",31102,25640,45.99
1436,"2014-12-23 22:46:27",31562,25980,49.99
1437,"2014-12-23 23:48:49",30881,25474,49.99
1438,"2014-12-24 00:49:28",30489,25165,45.99
1439,"2014-12-24 03:14:11",31573,25987,49.99
1440,"2014-12-24 09:07:51",31707,26084,49.99
1441,"2014-12-25 01:18:49",30996,25558,49.99
1442,"2014-12-25 02:43:49",30810,25420,45.99
1443,"2014-12-25 03:08:39",31863,26207,49.99
1444,"2014-12-25 05:39:47",31361,25833,49.99
1445,"2014-12-25 05:54:58",31380,25848,49.99
1446,"2014-12-25 15:33:18",31037,25590,59.99
1447,"2014-12-26 00:13:37",31239,25743,49.99
1448,"2014-12-26 18:24:54",31739,26109,49.99
1449,"2014-12-27 05:15:33",31580,25992,49.99
1450,"2014-12-27 09:07:51",31949,26270,49.99
1451,"2014-12-27 09:16:29",31868,26211,49.99
1452,"2014-12-27 13:41:46",31379,25847,49.99
1453,"2014-12-28 01:34:04",32116,26396,59.99
1454,"2014-12-28 04:31:52",31853,26199,59.99
1455,"2014-12-28 08:14:23",31614,26017,45.99
1456,"2014-12-28 18:59:29",32135,26410,59.99
1457,"2014-12-29 02:07:26",32215,26475,45.99
1458,"2014-12-29 03:37:02",31168,25691,29.99
1459,"2014-12-29 04:53:58",31316,25799,49.99
1460,"2014-12-29 11:43:39",32222,26480,45.99
1461,"2014-12-30 00:50:54",32321,26556,49.99
1462,"2014-12-30 07:32:27",31228,25735,49.99
1463,"2014-12-30 13:06:05",32250,26503,45.99
1464,"2014-12-30 20:08:48",31375,25844,45.99
1465,"2014-12-30 21:19:19",31367,25838,49.99
1466,"2014-12-31 04:02:29",31867,26210,49.99
1467,"2015-01-01 06:05:21",32236,26492,49.99
1468,"2015-01-01 07:39:44",31869,26212,49.99
1469,"2015-01-01 13:01:41",31861,26205,45.99
1470,"2015-01-01 14:19:57",32154,26424,45.99
1471,"2015-01-02 11:22:34",31769,26131,45.99
1472,"2015-01-02 19:32:25",31702,26080,49.99
1473,"2015-01-03 00:52:10",31539,25964,45.99
1474,"2015-01-03 07:17:14",32419,26633,49.99
1475,"2015-01-03 15:32:08",32078,26365,45.99
1476,"2015-01-04 08:04:04",32628,26781,59.99
1477,"2015-01-04 12:22:45",32171,26439,59.99
1478,"2015-01-04 16:29:50",31741,26111,49.99
1479,"2015-01-05 02:12:31",31689,26070,45.99
1480,"2015-01-05 10:34:57",32574,26742,29.99
1481,"2015-01-05 15:59:39",31825,26175,45.99
1482,"2015-01-06 10:57:41",32113,26393,45.99
1483,"2015-01-06 14:48:59",32610,26769,49.99
1484,"2015-01-06 18:45:16",32340,26570,49.99
1485,"2015-01-07 01:31:48",32175,26442,49.99
1486,"2015-01-07 07:17:28",32404,26621,49.99
1487,"2015-01-07 17:06:50",32452,26656,45.99
1488,"2015-01-08 08:34:13",32095,26378,45.99
1489,"2015-01-08 16:22:22",32903,26987,49.99
1490,"2015-01-08 16:40:41",31983,26294,45.99
1491,"2015-01-08 18:24:21",32705,26835,29.99
1492,"2015-01-08 19:41:28",32746,26867,49.99
1493,"2015-01-09 15:36:50",33274,27263,45.99
1494,"2015-01-10 07:32:05",32838,26934,49.99
1495,"2015-01-10 08:31:58",33209,27214,45.99
1496,"2015-01-10 08:32:30",32673,26814,45.99
1497,"2015-01-10 12:29:58",32500,26692,49.99
1498,"2015-01-10 13:58:26",32273,26522,59.99
1499,"2015-01-11 08:06:20",33080,27121,49.99
1500,"2015-01-11 10:49:52",32389,26608,49.99
1501,"2015-01-12 16:02:25",32871,26961,49.99
1502,"2015-01-12 16:37:36",32479,26675,49.99
1503,"2015-01-12 16:40:48",32960,27030,59.99
1504,"2015-01-12 22:06:52",32819,26919,45.99
1505,"2015-01-12 22:17:12",33000,27061,49.99
1506,"2015-01-13 05:20:38",33002,27062,49.99
1507,"2015-01-13 05:39:46",32536,26717,49.99
1508,"2015-01-13 08:27:52",32898,26982,45.99
1509,"2015-01-13 13:24:17",33546,27469,49.99
1510,"2015-01-13 13:56:18",33195,27202,49.99
1511,"2015-01-13 14:19:27",32657,26802,45.99
1512,"2015-01-13 15:06:11",32592,26757,45.99
1513,"2015-01-14 07:36:55",32783,26895,45.99
1514,"2015-01-15 06:50:59",33074,27116,45.99
1515,"2015-01-15 22:06:08",33502,27437,45.99
1516,"2015-01-16 06:58:00",32831,26928,49.99
1517,"2015-01-16 19:41:52",32971,27037,49.99
1518,"2015-01-16 21:02:26",33130,27161,49.99
1519,"2015-01-18 04:50:37",33613,27519,45.99
1520,"2015-01-18 06:40:28",33801,27658,29.99
1521,"2015-01-18 07:03:33",34114,27892,49.99
1522,"2015-01-18 09:24:03",34007,27812,49.99
1523,"2015-01-19 03:54:08",34081,27867,49.99
1524,"2015-01-19 05:42:34",33945,27765,45.99
1525,"2015-01-19 11:55:43",33750,27622,49.99
1526,"2015-01-20 00:17:12",33001,27061,45.99
1527,"2015-01-20 04:23:53",33508,27441,45.99
1528,"2015-01-20 09:55:44",33200,27207,49.99
1529,"2015-01-20 12:11:24",33884,27722,49.99
1530,"2015-01-21 01:38:20",33823,27674,59.99
1531,"2015-01-21 08:03:08",33820,27671,49.99
1532,"2015-01-21 13:38:21",34275,28008,29.99
1533,"2015-01-21 14:55:49",34194,27951,49.99
1534,"2015-01-21 20:59:57",34218,27969,45.99
1535,"2015-01-21 22:00:26",33434,27382,49.99
1536,"2015-01-21 22:40:43",34350,28063,49.99
1537,"2015-01-22 01:50:26",33759,27628,45.99
1538,"2015-01-22 05:04:15",34061,27851,49.99
1539,"2015-01-22 16:13:34",33765,27632,49.99
1540,"2015-01-22 23:23:59",33644,27539,49.99
1541,"2015-01-22 23:57:10",33896,27729,45.99
1542,"2015-01-23 03:27:20",33919,27746,59.99
1543,"2015-01-23 05:37:51",33610,27518,49.99
1544,"2015-01-23 05:44:21",33457,27403,59.99
1545,"2015-01-25 04:08:50",33497,27433,49.99
1546,"2015-01-25 12:40:34",34242,27985,45.99
1547,"2015-01-25 14:55:55",33854,27698,49.99
1548,"2015-01-26 01:22:44",34514,28177,49.99
1549,"2015-01-26 19:42:47",34272,28005,59.99
1550,"2015-01-26 23:03:39",34417,28108,49.99
1551,"2015-01-27 14:22:37",34392,28091,45.99
1552,"2015-01-28 03:05:41",34363,28071,45.99
1553,"2015-01-28 18:05:07",34565,28215,45.99
1554,"2015-01-28 22:10:43",34539,28196,49.99
1555,"2015-01-29 03:17:36",34064,27853,49.99
1556,"2015-01-29 05:40:34",34117,27894,49.99
1557,"2015-01-29 12:31:56",33922,27749,45.99
1558,"2015-01-29 13:21:44",34368,28074,49.99
1559,"2015-01-29 14:07:20",34446,28129,45.99
1560,"2015-01-30 00:40:13",34010,27814,49.99
1561,"2015-01-30 07:05:59",34969,28519,49.99
1562,"2015-01-30 09:07:23",34463,28141,49.99
1563,"2015-01-30 22:14:27",34634,28267,45.99
1564,"2015-01-31 09:14:47",35211,28699,45.99
1565,"2015-01-31 09:31:28",35352,28798,45.99
1566,"2015-01-31 10:38:53",34973,28521,49.99
1567,"2015-01-31 17:11:31",34184,27943,59.99
1568,"2015-02-01 05:59:31",34573,28220,49.99
1569,"2015-02-01 11:35:36",34743,28349,49.99
1570,"2015-02-01 13:30:31",35378,28816,49.99
1571,"2015-02-01 17:04:53",34662,28286,49.99
1572,"2015-02-02 13:23:04",34876,28445,29.99
1573,"2015-02-02 17:27:14",35320,28776,49.99
1574,"2015-02-03 06:06:37",34352,28064,59.99
1575,"2015-02-03 09:35:39",35120,28631,49.99
1576,"2015-02-03 10:01:27",34618,28254,29.99
1577,"2015-02-03 14:07:55",35180,28677,49.99
1578,"2015-02-03 17:54:32",35361,28803,49.99
1579,"2015-02-05 13:39:27",35237,28717,49.99
1580,"2015-02-05 14:14:35",35285,28749,45.99
1581,"2015-02-05 15:54:04",35360,28802,29.99
1582,"2015-02-05 18:05:45",34604,28243,45.99
1583,"2015-02-06 03:22:05",34590,28233,59.99
1584,"2015-02-06 06:00:40",34624,28260,59.99
1585,"2015-02-06 09:26:12",35531,28922,29.99
1586,"2015-02-06 11:30:21",34845,28423,29.99
1587,"2015-02-06 14:46:06",35752,29086,45.99
1588,"2015-02-07 00:32:47",35455,28872,49.99
1589,"2015-02-07 10:46:28",34978,28526,45.99
1590,"2015-02-07 14:02:32",35603,28976,45.99
1591,"2015-02-08 01:04:08",35842,29155,59.99
1592,"2015-02-08 15:34:26",35756,29089,45.99
